"id","title","first","last","url","n1","n2","n3","n4","n5"
"000163","煙草と悪魔","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/163_15142.html",54,50,48,31,24
"003773","田端人","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3773_27316.html",50,45,43,35,23
"002692","田端日記","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/2692_27728.html",60,57,55,43,33
"003759","近頃の幽霊","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3759_27317.html",55,49,47,34,27
"000030","父","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/30_15215.html",58,55,52,37,29
"000173","忠義","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/173_15216.html",51,46,45,33,24
"000031","偸盗","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/31_15217.html",52,48,47,35,26
"003745","澄江堂雑記","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3745_27318.html",51,46,44,30,22
"051216","長江游記","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/51216_56022.html",58,53,50,34,26
"000172","樗牛の事","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/172_15218.html",56,52,51,36,25
"001141","追憶","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/1141_15265.html",58,54,52,42,28
"043385","恒藤恭氏","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/43385_17882.html",64,57,54,38,26
"000166","手紙","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/166_15219.html",60,55,53,44,30
"043386","出来上った人","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/43386_26117.html",65,60,60,41,26
"000034","伝吉の敵打ち","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/34_15220.html",44,41,39,28,21
"000167","点鬼簿","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/167_15143.html",62,58,55,45,26
"003740","点心","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3740_27319.html",53,48,46,33,25
"003807","東京小品","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3807_27320.html",48,45,42,32,25
"045623","東京に生れて","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/45623_21423.html",56,54,52,36,22
"003788","東西問答","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3788_27362.html",58,51,47,30,21
"000135","道祖問答","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/135_15221.html",36,33,32,23,18
"003810","動物園","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3810_27321.html",39,36,33,24,19
"002369","東洋の秋","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/2369_13457.html",46,42,39,32,24
"002324","都会で","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/2324_13461.html",53,49,47,35,26
"000170","杜子春","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/170_15144.html",55,51,48,36,27
"043015","杜子春","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/43015_17432.html",58,54,51,38,27
"043387","豊島与志雄氏の事","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/43387_17881.html",70,67,66,46,36
"000168","虎の話","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/168_13453.html",53,49,49,36,25
"043016","トロッコ","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/43016_16836.html",58,56,52,42,31
"000169","トロツコ","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/169_15145.html",58,55,51,40,30
"001140","長崎","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/1140_6767.html",38,37,33,28,17
"000104","長崎小品","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/104_15099.html",46,41,39,31,24
"043388","夏目先生と滝田さん","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/43388_26109.html",40,36,36,26,21
"000105","南京の基督","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/105_15146.html",55,51,49,36,26
"000145","廿年後之戦争","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/145_15147.html",51,45,42,29,21
"003778","偽者二題","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3778_27322.html",55,52,50,39,30
"000109","尼提","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/109_15222.html",43,39,37,29,22
"000110","日光小品","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/110_15223.html",53,50,47,36,24
"003774","日本小説の支那訳","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3774_27324.html",56,50,47,36,24
"003776","日本の女","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3776_27323.html",53,48,46,33,23
"003753","入社の辞","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3753_27325.html",52,46,43,29,22
"001031","女仙","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/1031_14564.html",55,54,53,45,38
"000114","女体","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/114_15224.html",48,45,44,29,21
"000111","庭","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/111_15148.html",50,46,44,32,24
"003808","沼","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3808_27326.html",45,38,38,29,23
"000113","沼地","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/113_15225.html",55,49,47,30,23
"000106","葱","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/106_15226.html",58,50,48,36,25
"000108","鼠小僧次郎吉","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/108_15149.html",42,38,36,27,22
"003775","念仁波念遠入礼帖","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3775_27327.html",45,38,37,26,22
"000107","年末の一日","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/107_15150.html",64,60,57,44,31
"000112","野呂松人形","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/112_15227.html",59,56,54,42,30
"003760","八宝飯","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3760_27332.html",44,39,36,28,20
"003752","俳画展覧会を観て","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3752_27328.html",45,38,38,29,22
"004275","梅花に対する感情","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/4275_6755.html",50,43,42,26,20
"003758","売文問答","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3758_27329.html",52,47,45,29,24
"042377","歯車","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/42377_34745.html",68,63,60,47,30
"000040","歯車","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/40_15151.html",61,56,54,43,28
"000023","芭蕉雑記","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/23_15267.html",45,40,38,26,19
"003811","パステルの竜","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3811_27330.html",56,49,45,35,24
"003749","はつきりした形をとる為めに","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3749_27331.html",58,55,52,40,33
"000042","鼻","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/42_15228.html",59,50,48,36,28
"000041","母","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/41_15229.html",57,52,50,39,29
"000045","春","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/45_15230.html",59,53,52,40,29
"002289","バルタザアル","芥川","竜之介","http://www.aozora.gr.jp/cards/000338/files/2289_15286.html",49,46,44,28,20
"000044","春の心臓","芥川","竜之介","http://www.aozora.gr.jp/cards/001085/files/44_15231.html",50,46,45,32,23
"004281","春の日のさした往来をぶらぶら一人歩いてゐる","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/4281_15232.html",47,44,41,29,21
"002367","春の夜は","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/2367_13455.html",59,56,53,43,31
"000046","春の夜","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/46_15233.html",59,49,48,38,28
"000043","手巾","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/43_15268.html",58,54,51,35,30
"001130","ピアノ","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/1130_15234.html",53,49,45,38,23
"003821","微笑","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3821_27333.html",58,54,53,41,29
"000024","尾生の信","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/24_15235.html",54,51,48,39,30
"004304","人及び芸術家としての薄田泣菫氏","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/4304_15236.html",61,55,51,30,24
"000171","一塊の土","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/171_15237.html",49,43,42,31,24
"003754","一つの作が出来上るまで","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3754_27334.html",55,51,49,38,27
"003787","一人の無名作家","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3787_27335.html",51,48,46,33,27
"000047","雛","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/47_15276.html",48,44,42,33,24
"003780","病牀雑記","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3780_27336.html",47,44,43,33,23
"003786","病中雑記","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3786_27337.html",51,48,46,36,26
"000054","ひょっとこ","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/54_15238.html",53,49,48,34,26
"004303","平田先生の翻訳","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/4303_6772.html",64,57,52,40,26
"003791","比呂志との問答","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3791_27338.html",38,36,36,30,24
"003781","風変りな作品に就いて","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3781_27339.html",52,46,44,33,23
"000052","不思議な島","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/52_15239.html",56,53,51,37,27
"003785","拊掌談","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3785_27340.html",60,55,53,36,31
"000165","二つの手紙","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/165_15240.html",64,60,58,41,31
"000086","二人小町","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/86_15241.html",46,44,43,34,28
"003822","二人の友","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3822_27341.html",51,48,47,35,26
"000028","舞踏会","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/28_15270.html",51,46,43,30,21
"000051","文放古","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/51_15242.html",52,48,47,34,26
"000053","冬","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/53_15243.html",60,55,53,43,30
"004302","プロレタリア文学論","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/4302_6769.html",58,53,49,33,22
"000025","文学好きの家庭から","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/25_15244.html",51,50,48,39,27
"046227","文芸鑑賞講座","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/46227_26608.html",60,54,47,32,24
"000026","文芸的な、余りに文芸的な","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/26_15271.html",59,53,50,32,20
"000027","文章","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/27_15245.html",51,46,44,34,25
"003755","文章と言葉と","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3755_27342.html",62,55,54,41,31
"016033","僻見","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/16033_33773.html",50,43,41,25,18
"051217","北京日記抄","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/51217_56023.html",59,53,50,36,27
"003777","変遷その他","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3777_27343.html",53,47,45,32,19
"000050","報恩記","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/50_15246.html",48,45,44,31,23
"000049","奉教人の死","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/49_15269.html",41,36,35,26,18
"004614","ポーの片影","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/4614_6777.html",61,58,55,35,24
"003796","僕の友だち二三人","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3796_27344.html",54,50,47,38,22
"002368","僕は","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/2368_13456.html",59,54,51,35,19
"001136","発句私見","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/1136_15283.html",49,43,40,30,22
"000048","本所両国","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/48_15266.html",50,46,44,34,22
"055721","本所両国","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/55721_50756.html",61,57,54,41,26
"003741","本の事","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3741_27345.html",50,45,43,33,26
"003783","翻訳小品","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3783_27346.html",51,49,45,32,20
"003765","正岡子規","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3765_27347.html",47,47,46,34,25
"000095","魔術","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/95_15247.html",60,57,55,42,29
"003789","又一説？","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3789_27348.html",53,48,41,29,20
"003790","亦一説？","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3790_27349.html",54,42,33,30,17
"000096","松江印象記","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/96_15248.html",54,48,46,30,20
"003805","窓","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3805_27350.html",50,47,45,35,28
"043017","蜜柑","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/43017_17431.html",54,50,47,34,26
"000098","蜜柑","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/98_15272.html",54,50,46,32,25
"024453","蜜柑","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/24453_47037.html",34,32,30,22,18
"000099","水の三日","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/99_15249.html",60,55,52,41,30
"001126","三つの宝","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/1126_14251.html",54,51,47,35,26
"001124","三つのなぜ","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/1124_14252.html",60,56,54,36,24
"001125","三つの窓","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/1125_14253.html",53,49,47,35,26
"003828","三つの指環","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3828_28511.html",56,53,51,36,26
"003782","身のまはり","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3782_27351.html",50,48,46,36,27
"000103","妙な話","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/103_15250.html",58,55,53,41,29
"000102","貉","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/102_14482.html",52,50,48,37,31
"003792","無題","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3792_27352.html",53,49,48,33,22
"000097","Mensura Zoili","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/97_15251.html",65,60,57,40,28
"000101","毛利先生","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/101_15252.html",57,53,50,38,30
"000100","桃太郎","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/100_15253.html",50,46,45,29,21
"043390","森先生","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/43390_26110.html",60,53,50,35,27
"001133","文部省の仮名遣改定案について","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/1133_6771.html",53,43,40,24,17
"003743","野人生計事","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/3743_27363.html",51,48,44,33,23
"000182","保吉の手帳から","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/182_15254.html",55,51,49,37,28
"024454","藪の中","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/24454_47036.html",36,34,33,25,21
"000179","藪の中","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/179_15255.html",54,51,48,34,25
"000180","山鴫","芥川","竜之介","http://www.aozora.gr.jp/cards/000879/files/180_15273.html",56,51,49,36,26
